,RGIId,Mean Thickness,Median Thickness,Thickness Std Dev,Weighted Mean Thickness,Model Variance,Weighted Volume (km3),Lower Bound,Upper Bound,Shapiro-Wilk statistic,Shapiro-Wilk p_value,IQR,Total estimates,region,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Farinotti Mean Thickness,Farinotti Shapiro-Wilk statistic,Farinotti Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Farinotti Skew,Farinotti Volume (km3),Thickness,Residual,Percent Residual,Farinotti Residual,Farinotti PercentResidual
402,RGI60-13.05376,58.871387045962734,59.22355,6.137713335462514,58.87043335353312,37.662165603224125,0.08995402216419862,6.224918661962732,5.893121338037261,0.9936667084693908,2.5595838382824758e-12,8.059967,4025.0,13,44.684881459,79.725637008,13.9,3366,3568,3930,1.528,33,2169,44.49015,0.9646641612052916,4.8175388383048894e-24,50.462345,7.4311185,0.1062445212256012,0.0679809492,54.0,4.870433353533123,0.09019321025061339,-9.50985,-0.17610833333333334
403,RGI60-13.05381,49.791920069565215,49.61622,5.703907952028841,49.79990807758659,32.526482803248854,0.05821609254269873,5.291588789565218,5.574643490434788,0.9935476183891296,1.8162321690010088e-12,7.172869999999996,4025.0,13,44.665076438,79.733762272,14.2,3483,3670,3906,1.169,276,2117,42.670662,0.9808750152587892,3.926242503045439e-15,46.145077,4.745092,0.0340067003110891,0.049882003878,25.0,24.799908077586593,0.9919963231034638,17.670662,0.70682648
404,RGI60-13.05385,42.44008466906833,42.59793,5.601401281644016,42.45448180763748,31.36790111394906,0.03133140757403646,5.418237309068324,6.0113875229316704,0.9923697710037231,7.46956546637291e-14,7.682918000000001,4025.0,13,44.704994202,79.72039032,24.3,3366,3581,3915,0.738,53,1700,27.025232,0.9156506061553956,4.0959701841857517e-25,23.59575,4.943238,0.9921465922192408,0.019944621216,31.0,11.454481807637478,0.36949941314959606,-3.974768000000001,-0.1282183225806452
405,RGI60-13.05393,49.45185522459627,49.369576,5.496780734134464,49.4569537939558,30.20709170662035,0.04465962927594208,5.167559880596272,5.415657911403727,0.9926074147224426,1.3835751934334478e-13,6.9547389999999965,4025.0,13,44.70147069,79.59571807,16.7,3387,3567,3821,0.903,82,1972,38.508083,0.9532096982002258,4.602750391116856e-21,40.68067,5.121329,0.0771191154703409,0.034772798949,47.0,2.4569537939557975,0.052275612637357395,-8.491917,-0.180679085106383
406,RGI60-13.05402,48.10969059055901,48.544598,5.577369276031792,48.116138080847406,31.099319582082725,0.03315201913770386,5.412623902559012,5.335440913440991,0.9886874556541444,1.983197613203651e-17,6.946975999999999,4025.0,13,44.586206486,79.497947713,19.3,3318,3515,3785,0.689,7,1603,30.445183,0.9807576537132264,6.652151052222166e-11,34.64976,4.5075307,0.3093792470707148,0.020976731087,47.0,1.1161380808474064,0.02374761874143418,-16.554817,-0.3522301489361702
407,RGI60-13.05403,48.93305315080745,48.9967,5.408084764839302,48.94032965183254,29.240114393668662,0.07805982579467291,5.20489855880745,5.174852089192548,0.9912543892860411,4.845983911459101e-15,6.820251000000006,4025.0,13,44.583903279,79.475802567,19.1,3258,3497,3751,1.595,20,2160,37.489162,0.9826601147651672,3.977256107850123e-17,37.436466,4.5613976,0.3487688465895016,0.05979521339,50.0,-1.059670348167458,-0.021193406963349162,-12.510838,-0.25021676
408,RGI60-13.05432,44.88467567900621,45.17182,5.534247227345374,44.8975797849528,30.620282959125703,0.07417080180474203,5.369903151006206,5.006079264993794,0.991508722305298,8.849514782809705e-15,7.674395999999994,4025.0,13,44.686839947,79.551238561,18.4,3316,3508,3754,1.652,308,1957,39.56542,0.9730645418167114,6.411669081793255e-22,44.730865,6.4513364,0.222610031357709,0.06536207384,36.0,8.897579784952804,0.24715499402646676,3.565420000000003,0.09903944444444453
409,RGI60-13.05435,47.10439420546584,47.446342,5.434577612280461,47.11424941343163,29.527296026676662,0.1431802039674187,5.409759325465835,5.144107250534162,0.9922507405281068,5.5110494482811176e-14,6.89761,4025.0,13,44.725356381,79.660202578,22.1,3180,3585,3908,3.039,5,1838,29.84795,0.9958045482635498,1.4506917889178794e-10,30.690311,2.6609414,0.0586624451292349,0.09070792005000002,29.0,18.11424941343163,0.624629290118332,0.8479500000000009,0.029239655172413823
410,RGI60-13.05496,44.62741427354037,44.765465,5.7919365855124045,44.63770294696766,33.538194869128624,0.02959479705383956,5.650429545540369,5.218753806459631,0.9921281337738036,4.0415465570563253e-14,7.966197999999999,4025.0,13,45.095799218,80.238317299,22.0,3379,3637,4004,0.663,341,1793,31.096867,0.9650580286979676,2.570613916568214e-15,31.730305,4.034119,0.3406675652734885,0.020617222821,61.0,-16.362297053032343,-0.26823437791856297,-29.903133,-0.4902152950819672
411,RGI60-13.05504,50.30833168248447,50.09871,5.543743851770487,50.31702918507696,30.72546034226816,0.11779216532226518,5.170930362484469,5.464339637515529,0.9962302446365356,1.4259796898841161e-08,6.997750000000004,4025.0,13,45.082519212,80.228503062,22.5,3169,3663,4397,2.341,347,3439,48.23681,0.9481285214424132,1.7253677640572843e-34,46.774925,9.570107,0.3921362786404995,0.11292237221000001,62.0,-11.682970814923038,-0.18843501314391997,-13.763190000000002,-0.221986935483871
412,RGI60-13.05544,50.19312457167703,50.216114,5.170521601645044,50.199254909637474,26.72765157254808,0.049797660870360375,4.704338267677031,4.926538324322969,0.9895012974739076,1.0232175208188688e-16,6.502513999999998,4025.0,13,44.839293211,79.461028509,16.7,3112,3258,3480,0.992,26,1412,32.71658,0.9746005535125732,3.969223654706641e-16,39.831463,3.3811598,-0.091514948625025,0.032454847360000004,49.0,1.1992549096374745,0.02447458999260152,-16.28342,-0.332314693877551
413,RGI60-13.05547,47.89366445590062,48.22572,5.048802151550955,47.90225622435074,25.484070146085557,0.09087058005759335,4.900233135900621,4.822966928099383,0.994173526763916,1.1555563797505108e-11,6.413707000000002,4025.0,13,44.857719421,79.452026367,18.7,3122,3322,3719,1.897,74,2188,28.94259,0.971112847328186,2.9332514805976862e-24,29.548378,3.4860306,0.4739599864425724,0.05490409323,45.0,2.9022562243507366,0.0644945827633497,-16.05741,-0.35683133333333333
414,RGI60-13.05554,55.28955774509317,55.502747,5.655109965712034,55.29101307515883,31.972323315916857,0.07337117435073577,6.041623457093166,5.436162022906835,0.9936050772666932,2.142257508538914e-12,7.634830000000001,4025.0,13,44.890763961,79.485387473,14.5,3299,3451,3680,1.327,33,1845,37.109497,0.9725035429000854,9.798374408345425e-20,39.50863,4.4753895,0.0159590719359406,0.049244302519,67.0,-11.70898692484117,-0.1747609988782264,-29.890503000000002,-0.4461269104477612
415,RGI60-13.05576,40.71087479354037,40.812325,5.63728048772264,40.72074251116082,31.771035910600705,0.002280361580625006,5.25901724154037,5.820823110459628,0.9899051785469056,2.387075164727567e-16,7.491359000000003,4025.0,13,44.878485551,79.31613139,18.3,3291,3325,3375,0.056,107,226,14.890088,0.921484351158142,4.261359208612703e-05,16.544155,0.6228479,-0.8920792377310334,0.0008338449280000001,52.0,-11.279257488839178,-0.2169087978622919,-37.109912,-0.7136521538461539
416,RGI60-13.05579,57.93175929366459,58.265755,5.459369172584892,57.933707026118405,29.79730686523793,0.153640191033266,5.48640110166459,5.229585282335407,0.9945631623268129,3.896871367259358e-11,7.151443,4025.0,13,44.885745395,79.28374541,14.3,3120,3309,3555,2.652,21,2268,41.050106,0.977759599685669,2.7899606657096588e-25,38.91465,5.798038,0.2912755225381715,0.10886488111200002,43.0,14.933707026118405,0.34729551223531174,-1.9498940000000005,-0.045346372093023266
417,RGI60-13.05585,46.89327327229815,47.22248,5.39956274851068,46.907532273565245,29.148034327806045,0.028941947412789753,5.0908968082981545,5.109737047701849,0.9879723191261292,5.014145120940758e-18,6.736735000000003,4025.0,13,44.917077444,79.314866485,15.9,3202,3348,3570,0.617,345,1631,31.846,0.9661298394203186,2.0371171180586133e-14,32.938187,5.5910215,0.1675418065256712,0.019648982,47.0,-0.0924677264347551,-0.0019673984347820233,-15.154,-0.3224255319148936
418,RGI60-13.05603,46.74367116,47.17037,5.228346255002189,46.752411328819385,27.3288131076458,0.015662057795154494,4.8892445839999965,4.850217192000002,0.9839418530464172,5.458800737958978e-21,6.3312779999999975,4025.0,13,44.928453577,79.136686351,18.7,3097,3233,3416,0.335,1,930,25.50476,0.9703614711761476,6.631430515824377e-09,27.893816,2.3905592,0.0812008112355895,0.008544094600000001,52.0,-5.2475886711806154,-0.10091516675347337,-26.49524,-0.5095238461538462
419,RGI60-13.05621,49.723068699875775,49.564125,5.540091844761264,49.72945870021568,30.68499215332234,0.058829949642355155,5.309821227875773,5.357232148124218,0.9914469718933104,7.636501768936398e-15,6.992522999999999,4025.0,13,44.955184035,79.546013352,18.7,3334,3541,3856,1.183,24,2174,35.000477,0.9652073979377748,6.0821136412603614e-21,33.34166,4.8868833,0.4013409312819541,0.041405564290999994,39.0,10.72945870021568,0.2751143256465559,-3.9995230000000035,-0.10255187179487188
420,RGI60-13.05624,55.27327894459628,55.430717,5.759829861788217,55.27551173224213,33.16739764170708,0.07263202241616616,6.119801664596281,5.635639015403719,0.9938970804214478,5.02842602626008e-12,7.742266999999998,4025.0,13,44.967605973,79.526038227,15.9,3323,3527,3897,1.314,24,2220,34.99959,0.9551090002059937,5.855553769046132e-25,34.233093,7.0072927,0.1277264081077782,0.045989461259999996,37.0,18.27551173224213,0.49393274952005756,-2.0004100000000022,-0.054065135135135195
421,RGI60-13.05651,59.57776920024845,59.92897,5.702656652774663,59.579310500380856,32.512213323559486,0.22920160749496515,5.633683680248446,5.451100175751556,0.993134617805481,5.699347786249087e-13,7.3828729999999965,4025.0,13,44.968669891,79.406646729,15.5,3145,3423,3861,3.847,18,2995,46.60195,0.9624878764152528,3.3870717918868866e-37,53.424046,7.4163427,0.0158460788865351,0.17927770165,54.0,5.579310500380856,0.1033205648218677,-7.398049999999998,-0.1370009259259259
422,RGI60-13.05655,43.60220857913044,43.802666,5.842747085465804,43.61283276282059,34.12921209018381,0.029874790442532106,5.638136619130442,5.3944914208695565,0.9897574186325072,1.7462615205562888e-16,7.821415999999999,4025.0,13,44.965957519,79.681942852,20.7,3438,3634,3819,0.685,355,1494,29.167967,0.9716159701347352,7.601540653445067e-14,32.893917,3.880874,0.4003014542793512,0.019980057395,37.0,6.612832762820588,0.17872520980596185,-7.832032999999999,-0.21167656756756753
423,RGI60-13.05658,37.89817608621118,38.09945,6.1004924929155,37.91403013084985,37.20676244278766,0.002274841807850991,5.78528720621118,5.882989129788818,0.9875518679618835,2.2943117807543897e-18,7.641193999999999,4025.0,13,44.92567769,79.669416738,27.1,3479,3537,3642,0.06,48,293,13.80926,0.9265546798706056,3.80207275156863e-05,15.165592,0.72557664,-0.8201845730031068,0.0008285556,44.0,-6.085969869150148,-0.1383174970261397,-30.190739999999998,-0.6861531818181817
424,RGI60-13.05665,50.06962865093168,50.05306,5.713292649508139,50.07489630642307,32.63360315658859,0.032498607702868575,5.321866490931683,5.520226421068315,0.9875410199165344,2.2489268620854428e-18,7.025002000000001,4025.0,13,44.953153034,79.562391117,18.0,3342,3476,3812,0.649,1,1409,28.967354,0.9578135013580322,8.823604415530111e-17,27.37373,4.3228602,0.1090061186098516,0.018799812746,32.0,18.07489630642307,0.564840509575721,-3.0326459999999997,-0.09477018749999999
425,RGI60-13.05672,49.65329538111801,49.519207,5.528377931648588,49.66628112104757,30.55536927251672,0.08105537078954962,5.039990845118012,5.375152906881986,0.990551769733429,9.740462788489117e-16,6.989879999999999,4025.0,13,44.945750706,79.633519607,16.1,3296,3498,3931,1.632,360,2247,40.74834,0.9585248231887816,1.0403180224799867e-26,43.630768,7.6597066,0.0613717239364768,0.06650129088,54.0,-4.333718878952432,-0.08025405331393393,-13.251660000000001,-0.24540111111111113
426,RGI60-13.05678,54.66397728770186,54.99436,6.039099811061275,54.66487325580947,36.46166547789127,0.04810508846511233,5.6672772877018645,5.960515824298142,0.9898317456245422,2.04284494543036e-16,8.093143999999995,4025.0,13,44.962358461,79.663438612,14.5,3394,3515,3699,0.88,9,1258,35.662483,0.9580093622207642,9.466603250642916e-20,40.83201,4.026861,-0.0539335257358663,0.03138298504,40.0,14.664873255809468,0.3666218313952367,-4.337516999999998,-0.10843792499999996
427,RGI60-13.05702,50.72163704546583,50.65078,5.651543712433185,50.727223811605725,31.93201094314964,0.04098759683977743,5.304301197465833,5.531641546534168,0.9908412098884584,1.867225051674034e-15,7.002864000000002,4025.0,13,44.995109976,79.757316181,18.3,3324,3463,3955,0.808,15,1762,33.099773,0.9521639943122864,4.528767324818369e-20,26.374018,5.978466,0.4329024661676141,0.026744616584,58.0,-7.272776188394275,-0.12539269290334956,-24.900227,-0.42931425862068967
428,RGI60-13.05710,47.73621310931677,48.12422,5.510387657816878,47.74888033636737,30.356828196031906,0.06847189440235081,5.203698661316778,5.288422202683229,0.991760551929474,1.625799951750998e-14,7.036704999999998,4025.0,13,44.996490367,79.821880477,17.4,3300,3505,3915,1.434,328,2215,40.2381,0.9640957117080688,2.1403487676426844e-23,46.973038,5.362378,0.0894283706665597,0.05770143540000001,51.0,-3.251119663632629,-0.06374744438495351,-10.761899999999997,-0.21101764705882348
429,RGI60-13.05711,60.80873617565217,61.306885,6.5253608313513,60.80755198437991,42.56975501436991,0.08804933527338211,6.466415695652167,6.288338128347817,0.9896841049194336,1.4971709683369704e-16,8.416159999999998,4025.0,13,45.00801858,79.835355212,13.1,3410,3582,3773,1.448,2,2107,36.70338,0.988061785697937,5.49692344593844e-13,39.58165,3.9715486,-0.0653399937700652,0.05314649424,59.0,1.8075519843799128,0.030636474311523946,-22.296619999999997,-0.377908813559322
430,RGI60-13.06361,48.85611077118013,48.9967,5.435562616324922,48.86496578574777,29.538000498608664,0.09997771999763992,5.206304835180127,5.31824695681987,0.9953254461288452,4.954017751579443e-10,6.876584999999999,4025.0,13,42.140309987,78.272803308,21.2,3328,3844,4361,2.046,358,3378,36.424156,0.9642795324325562,1.0027982108614014e-27,38.24134,5.454101,0.5092818787990667,0.07452382317600001,53.0,-4.135034214252229,-0.07801951347645716,-16.575843999999996,-0.3127517735849056
431,RGI60-13.06974,55.94021497739131,56.213528,7.114345879296276,55.93620810190427,50.601342403976616,0.05336314252921667,6.94351497739131,7.130592190608695,0.9920940399169922,3.7102557083525806e-14,9.755166000000004,4025.0,13,41.786813441,77.749273443,15.8,3921,4200,4458,0.954,11,2345,33.633636,0.9683537483215332,9.484988089389337e-18,38.695404,5.329697,0.0424941563430224,0.032086488744,34.0,21.93620810190427,0.6451825912324786,-0.36636399999999725,-0.0107754117647058
432,RGI60-13.08055,55.25175613316771,55.26741,6.27309485528475,55.25373443422472,39.34194223878798,0.1616171732201073,6.255056133167713,6.294407098832288,0.9962117075920104,1.3253488972964078e-08,8.70346,4025.0,13,41.826979308,78.181348805,14.8,3864,4264,4725,2.925,307,4165,54.411465,0.9715964794158936,1.6056608849407293e-29,54.226288,8.344275,0.2617695488802513,0.159153535125,53.0,2.253734434224718,0.042523291211787134,1.4114649999999997,0.026631415094339618
433,RGI60-13.08055,55.25175613316771,55.26741,6.27309485528475,55.25373443422472,39.34194223878798,0.1616171732201073,6.255056133167713,6.294407098832288,0.9962117075920104,1.3253488972964078e-08,8.70346,4025.0,13,41.826979308,78.181348805,14.8,3864,4264,4725,2.925,307,4165,54.411465,0.9715964794158936,1.6056608849407293e-29,54.226288,8.344275,0.2617695488802513,0.159153535125,51.0,4.253734434224718,0.083406557533818,3.4114649999999997,0.06689147058823529
434,RGI60-13.08056,56.70556190459627,56.73527,6.191430332291205,56.708695834888445,38.32428563177468,0.5072592842430772,6.569086160596271,6.142344575403726,0.9969192147254944,2.525574416267773e-07,8.586497999999999,4025.0,13,41.827301025,78.204925537,17.4,3771,4287,4853,8.945,310,5841,65.40671,0.964583694934845,0.0,61.79957,10.269083,0.3518727748632528,0.5850630209500001,61.0,-4.291304165111555,-0.07034924860838615,4.406710000000004,0.07224114754098367
435,RGI60-13.08624,47.92585037813665,48.161106,5.291385513882835,47.9361992354258,27.991804442701405,0.13604293343013843,5.0125921221366525,5.104632613863352,0.9931170344352722,5.430779524001618e-13,6.723689999999998,4025.0,13,43.043653004,77.080587306,19.1,3427,3764,4185,2.838,359,3131,48.69144,0.9251101016998292,6.852349490548356e-43,44.297676,12.56753,0.6068481184499565,0.13818630672,47.0,0.9361992354258035,0.019919132668634116,1.69144,0.03598808510638298
436,RGI60-13.08783,42.31052021739131,42.549236,5.7403425353035376,42.31421476898495,32.9433457064852,0.006643331718730637,5.503114313391308,5.98424931860869,0.9840798377990724,6.747201184979592e-21,7.703176999999997,4025.0,13,43.051831778,77.073632056,19.5,3579,3678,3761,0.157,33,617,19.944534,0.9746331572532654,0.0001735359983285,21.891918,1.7217913,-0.3030218722923582,0.003131291838,104.0,-61.68578523101505,-0.5931325502982217,-84.055466,-0.8082256346153845
437,RGI60-13.08783,42.31052021739131,42.549236,5.7403425353035376,42.31421476898495,32.9433457064852,0.006643331718730637,5.503114313391308,5.98424931860869,0.9840798377990724,6.747201184979592e-21,7.703176999999997,4025.0,13,43.051831778,77.073632056,19.5,3579,3678,3761,0.157,33,617,19.944534,0.9746331572532654,0.0001735359983285,21.891918,1.7217913,-0.3030218722923582,0.003131291838,103.0,-60.68578523101505,-0.5891823808836413,-83.055466,-0.8063637475728155
438,RGI60-13.08783,42.31052021739131,42.549236,5.7403425353035376,42.31421476898495,32.9433457064852,0.006643331718730637,5.503114313391308,5.98424931860869,0.9840798377990724,6.747201184979592e-21,7.703176999999997,4025.0,13,43.051831778,77.073632056,19.5,3579,3678,3761,0.157,33,617,19.944534,0.9746331572532654,0.0001735359983285,21.891918,1.7217913,-0.3030218722923582,0.003131291838,72.0,-29.685785231015053,-0.41230257265298687,-52.055465999999996,-0.7229925833333333
439,RGI60-13.11609,58.10802400645964,58.289356,5.118429616171889,58.11015395903108,26.191812835895405,0.280497713160243,5.179196966459635,5.031136961540362,0.996480107307434,3.902380640852243e-08,6.726731999999998,4025.0,13,42.454479253,74.497660363,14.4,3315,3893,4291,4.827,335,5095,58.592182,0.9681735038757324,3.418989447268506e-38,65.27292,11.075522,0.1411458954657591,0.282824462514,53.0,5.110153959031081,0.09641799922700152,5.592182000000001,0.10551286792452833
440,RGI60-13.13281,38.68821642395031,39.062366,7.501131605467149,38.69251912704035,56.2529959897773,0.011414293142476903,6.992354055950308,7.591424944049685,0.9826815724372864,8.362104319669412e-22,9.659297000000002,4025.0,13,38.791174911,72.285248539,25.6,4684,4825,5057,0.295,283,851,16.907574,0.9659745693206788,4.721214530434281e-09,16.646404,1.6635463,0.4870394256280096,0.00498773433,175.0,-136.30748087295964,-0.7788998907026266,-158.092426,-0.9033852914285714
441,RGI60-13.18096,91.68099121863354,93.24774,10.962018061417302,91.67343838694175,120.13598511176366,1.9567695423692717,5.444062994633541,8.103111981366467,0.7670279741287231,0.0,9.038804,4025.0,13,39.609699249,71.569862366,10.0,3648,4202,4895,21.345,27,8572,95.56669,0.9671765565872192,0.0,92.08209,13.412094,-0.1568148246090182,2.0398709980499996,110.0,-18.326561613058246,-0.16660510557325678,-14.433310000000006,-0.13121190909090916
442,RGI60-13.28839,64.08048160663354,64.368,12.75036504386543,64.04699343795463,162.53141824033438,0.08537464225279352,13.41756648663354,12.673828153366458,0.9932284355163574,7.386653138111154e-13,17.430750000000003,4025.0,13,30.193,90.447,12.1,5585,5792,6036,1.333,119,2620,51.738533,0.96177476644516,2.86853869618751e-23,62.63605,5.157998,-0.1857105878571711,0.068967464489,36.0,28.046993437954626,0.7790831510542952,15.738532999999997,0.43718147222222214
443,RGI60-13.31537,50.5783729324969,50.594627,9.871635692393705,50.58356032674836,97.42498026415043,0.02503886236174044,9.231670740496895,9.582911907503103,0.9869269728660583,7.424614462995944e-19,12.225863999999994,4025.0,13,38.214,99.881,25.6,4328,4545,4765,0.495,3,1051,22.061214,0.9623435735702516,2.32048186004849e-13,23.106174,1.1459618,-0.6307100601332589,0.01092030093,16.0,34.58356032674836,2.1614725204217726,6.061214,0.378825875
444,RGI60-13.32330,61.77240314824845,62.155766,10.730472604521392,61.7655975642782,115.114435349349,0.15632872743518814,11.574140180248449,10.515778387751546,0.9939605593681335,6.074581809789592e-12,14.802712000000009,4025.0,13,39.237,97.755,19.2,4317,4797,5113,2.531,2,3007,39.515076,0.9951386451721193,2.3612778399240137e-10,44.286427,3.337238,-0.0117848655984744,0.10001265735600001,41.0,20.765597564278202,0.5064779893726391,-1.4849239999999995,-0.03621765853658535
445,RGI60-13.43165,53.973003015155285,53.787167,6.8665348275012,53.98430099983382,47.1375864253522,0.356026465093904,6.258560631155284,6.8338210328447175,0.997133493423462,6.607083946619241e-07,9.558040999999996,4025.0,13,41.78,79.894,30.0,3802,4598,5698,6.595,194,5814,42.02351,0.8141584396362305,0.0,39.602573,11.575906,1.8272287230832576,0.27714504845,29.0,24.98430099983382,0.8615276206839249,13.023510000000002,0.449086551724138
446,RGI60-13.45233,50.90370692248448,50.691807,7.178582638106601,50.91608180449881,51.51924569866164,0.13457120420929033,6.770278370484476,6.99244354151552,0.9925345182418824,1.143677844485727e-13,9.114739999999998,4025.0,13,43.834,88.324,18.7,3646,3945,4318,2.643,328,2882,44.074398,0.9347561001777648,1.3279993442529144e-39,44.15832,10.786626,0.7881428464105269,0.116488633914,28.0,22.91608180449881,0.8184314930178146,16.074398000000002,0.5740856428571429
447,RGI60-13.45334,48.64216784670807,48.9967,7.374097262886682,48.6452593634809,54.363800551719685,0.026608956871824054,7.04679384670807,7.228144009291931,0.990654706954956,1.2258239636840553e-15,9.350757000000002,4025.0,13,43.117,86.801,20.9,3847,4087,4443,0.547,56,1620,35.15643,0.9638792276382446,6.848206490816036e-14,35.186165,4.2980328,0.542282662962052,0.019230567210000004,49.0,-0.3547406365190966,-0.007239604826920339,-13.84357,-0.2825218367346939
448,RGI60-13.45335,50.67671240571429,50.7197,7.367164414075813,50.68050796975305,54.26162700427246,0.052403645240724654,6.923424573714293,7.177042074285708,0.9904634356498718,8.006919335286953e-16,9.265622,4025.0,13,43.111,86.81,20.2,3773,3985,4256,1.034,10,1946,34.555077,0.9499475359916688,2.510962720663663e-23,31.425495,5.718149,0.62843748122369,0.035729949617999995,44.0,6.680507969753052,0.15182972658529661,-9.444923000000003,-0.21465734090909097
449,RGI60-13.45335,50.67671240571429,50.7197,7.367164414075813,50.68050796975305,54.26162700427246,0.052403645240724654,6.923424573714293,7.177042074285708,0.9904634356498718,8.006919335286953e-16,9.265622,4025.0,13,43.111,86.81,20.2,3773,3985,4256,1.034,10,1946,34.555077,0.9499475359916688,2.510962720663663e-23,31.425495,5.718149,0.62843748122369,0.035729949617999995,46.0,4.680507969753052,0.10175017325550112,-11.444923000000003,-0.24880267391304353
450,RGI60-13.45335,50.67671240571429,50.7197,7.367164414075813,50.68050796975305,54.26162700427246,0.052403645240724654,6.923424573714293,7.177042074285708,0.9904634356498718,8.006919335286953e-16,9.265622,4025.0,13,43.111,86.81,20.2,3773,3985,4256,1.034,10,1946,34.555077,0.9499475359916688,2.510962720663663e-23,31.425495,5.718149,0.62843748122369,0.035729949617999995,44.0,6.680507969753052,0.15182972658529661,-9.444923000000003,-0.21465734090909097
451,RGI60-13.47247,51.29908297639752,51.266335,6.565391336896737,51.30258046955686,43.09365424798838,0.05638153593604299,6.110407728397519,6.42116617560248,0.9899627566337584,2.69888493327082e-16,8.298256000000002,4025.0,13,43.731,84.391,17.2,3495,3627,3901,1.099,28,1492,30.687504,0.9593862295150756,8.932565107421024e-22,29.831036,4.395485,0.175692543120726,0.033725566896,15.0,36.30258046955686,2.4201720313037907,15.687504,1.0458336000000001
452,RGI60-13.48211,61.084116446211176,61.148952,7.6964828488241075,61.09115665615662,59.2211312613139,0.37131205015611995,8.077477630211177,7.61943291378882,0.9970592856407166,4.716578416719131e-07,10.367264999999996,4025.0,13,43.784,88.356,24.7,3415,4233,5201,6.078,172,7215,47.44772,0.8722339868545532,0.0,42.25302,13.686327,1.15136751218233,0.28838724216,58.0,3.0911566561566204,0.05329580441649345,-10.552280000000003,-0.18193586206896556
453,RGI60-15.07570,50.53458824059626,50.512924,9.062636309882516,50.52135218170944,82.11097157417363,0.02238095901649728,8.336502280596257,8.820448639403736,0.9871415495872498,1.0890321834797781e-18,11.126043000000005,4025.0,15,30.843725023,78.815069251,19.5,4839,5151,5392,0.443,21,1552,28.306353,0.9915443658828736,0.0004675427626352,29.35567,2.586346,-0.1714917880087635,0.012539714379000002,30.0,20.52135218170944,0.684045072723648,-1.6936469999999986,-0.056454899999999954
454,RGI60-15.10263,67.98368221696894,68.7797,13.950401849150612,67.94184862088812,194.5653605200512,0.09015883311991853,14.978991816968943,13.754648903031054,0.9917284846305848,1.5036999829977013e-14,18.669376,4025.0,15,28.47,85.816,9.2,5710,5866,5944,1.327,30,1244,46.227413,0.987147331237793,7.054344088042175e-13,48.542725,4.10403,0.0963168554274411,0.061343777051,47.0,20.941848620888123,0.4455712472529388,-0.7725870000000015,-0.016438021276595775
455,RGI60-16.00532,26.82826649354037,25.79762,6.225655863034573,26.79733064207977,38.749161411663486,0.017391467586709772,4.6942610535403695,3.5584338504596325,0.833015501499176,0.0,5.412264,4025.0,16,-16.3023,-68.1064,27.0,4877,5134,5302,0.649,209,1057,23.416927,0.9742744565010072,1.1911420200877432e-12,26.697773,2.8905337,-0.0520920722794872,0.015197585623,22.0,4.797330642079771,0.2180604837308987,1.4169270000000012,0.06440577272727278
456,RGI60-16.00541,25.775139299279505,24.96494,7.639060332016727,25.73578858181488,58.34074455923345,0.046993549950393974,6.5587262912795055,5.706873964720494,0.9279983639717102,2.690156739872211e-40,8.145368999999999,4025.0,16,-16.26,-68.1437,40.0,4854,5319,5946,1.826,62,1926,33.91829,0.9337815046310424,3.7437483876323997e-34,29.31226,5.414527,0.6634506996411073,0.061934797539999996,65.0,-39.26421141818512,-0.6040647910490018,-31.08171,-0.47818015384615387
457,RGI60-16.01355,43.13371809142857,42.95842,5.726080499102404,43.10176841313894,32.77985179577047,0.16430394119088562,5.59544754742857,5.862981908571427,0.994233012199402,1.3866070618095971e-11,7.690489999999997,4025.0,16,4.80506,-75.3715,15.7,4625,4795,4940,3.812,97,1638,44.17159,0.97654128074646,1.950474266432405e-30,42.975628,5.285136,0.52216577289159,0.16838210108,22.0,21.10176841313894,0.9591712915063155,22.171590000000002,1.0077995454545456
458,RGI60-16.01487,46.9511463463354,46.726814,4.576346729542597,46.94507296825954,20.937746171755727,0.1746356714419255,4.2958143703354,4.114202485664606,0.986220359802246,2.1694690815157295e-19,5.68638,4025.0,16,-15.564,-72.637,18.0,5119,5862,6168,3.72,179,4143,53.20605,0.980464518070221,7.5705084996030245e-28,53.351555,5.9629226,0.3422399414768478,0.197926506,81.0,-34.05492703174046,-0.42043119792272177,-27.793950000000002,-0.3431351851851852
459,RGI60-16.01638,23.161830172213666,22.217117,6.883297786909886,23.155115788364885,47.36801704727276,0.004816264083979896,5.046860748213664,3.7927899637863334,0.8055005669593811,0.0,5.781418000000002,4025.0,16,-0.156806,37.314,19.7,4616,4779,4922,0.208,238,902,26.117464,0.9738853573799132,1.0850554645003284e-05,28.673859,1.9125135,-0.1109313909272064,0.005432432512,20.0,3.155115788364885,0.15775578941824425,6.117463999999998,0.3058731999999999
460,RGI60-16.01655,37.609809684944096,37.46373,7.752626032663174,37.57838950945484,60.088277927692616,0.02314828793782418,7.4886881249440975,8.255717659055904,0.9958311319351196,3.077167631815314e-09,10.169559999999995,4025.0,16,-3.05715,37.3507,9.9,5663,5771,5794,0.616,355,905,22.115417,0.9801927208900452,2.520230135694135e-10,24.867512,2.0535953,0.0014786426949978,0.013623096872000001,23.0,14.578389509454837,0.6338430221502103,-0.8845829999999992,-0.03846013043478257
